statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R10;Abdominal and pelvic pain;81117;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I97;Postprocedural disorders of circulatory sys.n.e.c.;944;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B33;Other viral diseases, n.e.c.;432;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T30;Burn and corrosion, body region unspecified;163;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H69;Other disorders of Eustachian tube;1678;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I30;Acute pericarditis;2481;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N13;Obstructive and reflux uropathy;135745;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N46;Male infertility;169;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D40;Neopl.of uncert.behav. of male genital organs;1695;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T62;Toxic eff. of oth.noxious substances eaten as food;1269;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K77;Liver disorders in diseases classified elsewhere;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C79;Secondary malignant neoplasms of other sites;37290;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H03;Disorders of eyelid in diseases classified elsew.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E67;Other hyperalimentation;24;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P72;Other transitory neonatal endocrine disorders;60;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I31;Other diseases of pericardium;7099;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S37;Injury of pelvic organs;3768;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R36;Urethral discharge;3;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R09;Other sympt.,signs inv. circulatory,respirat. sys.;4846;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U84;Resistance to other antimicrobial drugs;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C20;Malignant neoplasm of rectum;52102;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B91;Sequelae of poliomyelitis;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I89;Other noninf.disord.of lymph.vessels, lymph nodes;8002;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U82;Resistance to penicillin;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P61;Other perinatal hematological disorders;725;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T56;Toxic effect of metals;34;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B59;Pneumocystosis;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S10;Superficial injury of neck;1295;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O33;Maternal care for known or suspected disproportion;5791;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z71;Persons encount.health serv. for other counselling;56;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H11;Other disorders of conjunctiva;3620;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M07;Psoriatic and enteropathic arthropathies;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S56;Injury of muscle and tendon at forearm level;1243;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L97;Ulcer of lower limb, n.e.c.;9485;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K70;Alcoholic liver disease;37884;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K27;Peptic ulcer, site unspecified;213;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A21;Tularemia;95;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H51;Other disorders of binocular movement;313;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z46;Fitting and adjustment of other devices;373;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q99;Other chromosome abnormalities, n.e.c.;71;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O41;Other disorders of amniotic fluid and membranes;10510;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R17;Hyperbilirubinaemia, with or without jaundice;889;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G93;Other disorders of brain;14013;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J69;Pneumonitis due to solids and liquids;32740;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P80;Hypothermia of newborn;1401;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C01;Malignant neoplasm of base of tongue;4795;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A07;Other protozoal intestinal diseases;474;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H45;Disorders of vitreous body and globe in dis.cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B01;Varicella (chickenpox);1050;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J70;Respiratory cond. due to other external agents;1191;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A08;Viral and other specified intestinal infections;47413;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S50;Superficial injury of forearm;1711;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T10;Fracture of upper limb, level unspecified;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G23;Other degenerative diseases of basal ganglia;3731;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R22;Loc.swelling,mass,lump of skin,subcutaneous tissue;1723;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I11;Hypertensive heart disease;52156;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P92;Feeding problems of newborn;7185;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L90;Atrophic disorders of the skin;4925;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I42;Cardiomyopathy;17892;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E87;Other disord.of fluid,electrolyte,acid-base balan.;41912;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B39;Histoplasmosis;7;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T70;Effects of air pressure and water pressure;136;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F03;Unspecified dementia;10264;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R80;Isolated proteinuria;457;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U30;Unoccupied key number;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C67;Malignant neoplasm of bladder;99419;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O66;Other obstructed labour;5300;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J62;Pneumoconiosis due to dust containing silica;277;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S42;Fracture of shoulder and upper arm;117585;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G31;Other degenerative diseases of nervous sys.,n.e.c.;3766;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C21;Malignant neoplasm of anus and anal canal;6304;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z85;Personal history of malignant neoplasm;19;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M46;Other inflammatory spondylopathies;11025;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P94;Disorders of muscle tone of newborn;189;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K90;Intestinal malabsorption;2154;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z32;Pregnancy examination and test;1;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O72;Postpartum haemorrhage;6252;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M00;Pyogenic arthritis;12315;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A01;Typhoid and paratyphoid fevers;75;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q04;Other congenital malformations of brain;833;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H36;Retinal disorders in diseases classified elsewhere;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q16;Congenital malform.of ear caus. impairm.of hearing;213;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G25;Other extrapyramidal and movement disorders;9294;number;GES025;Patients discharged from hospital;e
